"Entry ID","Deposition Date","Release Date","PDB ID",
"7LOU","2021-02-10","2021-11-17","7LOU",
"6PZP","2019-08-01","2020-08-05","6PZP",
"7BZO","2020-04-28","2020-07-22","7BZO",
"7C4W","2020-05-18","2020-07-22","7C4W",
"7C4T","2020-05-18","2020-07-22","7C4T",
"7C4Z","2020-05-18","2020-07-22","7C4Z",
"7C4Y","2020-05-18","2020-07-22","7C4Y",
"7K1E","2020-09-07","2021-09-22","7K1E",
"7K1D","2020-09-07","2021-09-22","7K1D",
"7K1F","2020-09-07","2021-09-22","7K1F",
"7JNO","2020-08-05","2020-08-19","7JNO",
"7NPI","2021-02-26","2021-09-15","7NPI",
"6YCE","2020-03-18","2020-11-25","6YCE",
"7AUW","2020-11-03","2021-04-14","7AUW",
"7B1Q","2020-11-25","2021-04-28","7B1Q",
"7B1P","2020-11-25","2021-04-28","7B1P",
"7B1E","2020-11-24","2021-04-28","7B1E",
"7B01","2020-11-18","2021-04-28","7B01",
"6WDS","2020-04-01","2020-07-15","6WDS",
"6WDT","2020-04-01","2020-07-15","6WDT",
"5RHR","2020-05-25","2020-06-10","5RHR",
"5RHS","2020-05-25","2020-06-10","5RHS",
"5RHP","2020-05-25","2020-06-10","5RHP",
"5RHQ","2020-05-25","2020-06-10","5RHQ",
"5RHO","2020-05-25","2020-06-10","5RHO",
"5RHL","2020-05-25","2020-06-10","5RHL",
"5RHM","2020-05-25","2020-06-10","5RHM",
"5RHX","2020-05-25","2020-06-10","5RHX",
"5RHY","2020-05-25","2020-06-10","5RHY",
"5RHV","2020-05-25","2020-06-10","5RHV",
"5RHW","2020-05-25","2020-06-10","5RHW",
"5RHT","2020-05-25","2020-06-10","5RHT",
"5RHU","2020-05-25","2020-06-10","5RHU",
"5RHJ","2020-05-25","2020-06-10","5RHJ",
"5RHK","2020-05-25","2020-06-10","5RHK",
"5RHH","2020-05-25","2020-06-10","5RHH",
"5RHI","2020-05-25","2020-06-10","5RHI",
"5RHG","2020-05-25","2020-06-10","5RHG",
"6LSE","2020-01-17","2020-04-29","6LSE",
"6LSH","2020-01-17","2020-04-29","6LSH",
"6LSF","2020-01-17","2020-04-29","6LSF",
"6LSG","2020-01-17","2020-04-29","6LSG",
"6LQD","2020-01-13","2020-03-11","6LQD",
"7OJ7","2021-05-14","2021-10-13","7OJ7",
"6TSD","2019-12-20","2021-07-07","6TSD",
"6KWK","2019-09-07","2020-09-09","6KWK",
"6KWL","2019-09-07","2020-09-09","6KWL",
"7NUL","2021-03-12","2021-05-19","7NUL",
"7NUM","2021-03-12","2021-05-19","7NUM",
"7NUO","2021-03-12","2021-05-19","7NUO",
"6K8J","2019-06-12","2020-09-16","6K8J",
"7EC5","2021-03-11","2021-03-31","7EC5",
"7EAK","2021-03-07","2021-07-14","7EAK",
"7DPF","2020-12-18","2021-05-05","7DPF",
"7DQ7","2020-12-22","2021-05-05","7DQ7",
"6ZQV","2020-07-10","2021-01-20","6ZQV",
"6ZMS","2020-07-03","2021-03-17","6ZMS",
"6ZI4","2020-06-24","2020-12-09","6ZI4",
"6ZI5","2020-06-24","2020-12-09","6ZI5",
"6ZHW","2020-06-23","2020-12-09","6ZHW",
"6ZI9","2020-06-25","2020-12-09","6ZI9",
"6ZI6","2020-06-24","2020-12-09","6ZI6",
"6ZID","2020-06-25","2020-12-09","6ZID",
"6ZIA","2020-06-25","2020-12-09","6ZIA",
"7CMK","2020-07-27","2020-08-12","7CMK",
"6Z3P","2020-05-21","2020-09-02","6Z3P",
"6Z3Q","2020-05-21","2020-09-02","6Z3Q",
"7BZN","2020-04-28","2020-07-22","7BZN",
"7C9S","2020-06-07","2020-07-29","7C9S",
"7C9U","2020-06-07","2020-07-29","7C9U",
"7C9T","2020-06-07","2020-07-29","7C9T",
"7C9X","2020-06-08","2020-08-12","7C9X",
"6XQJ","2020-07-09","2021-11-17","6XQJ",
"6XQI","2020-07-09","2021-08-11","6XQI",
"6U7W","2019-09-03","2020-04-22","6U7W",
"7P1H","2021-07-01","2021-11-17","7P1H",
"7LMZ","2021-02-06","2021-09-15","7LMZ",
"7LMY","2021-02-06","2021-09-15","7LMY",
"7LN1","2021-02-06","2021-09-15","7LN1",
"7LN0","2021-02-06","2021-09-15","7LN0",
"7LN6","2021-02-06","2021-09-15","7LN6",
"7LN3","2021-02-06","2021-09-15","7LN3",
"7LN2","2021-02-06","2021-09-15","7LN2",
"7LN5","2021-02-06","2021-09-15","7LN5",
"7LN4","2021-02-06","2021-09-15","7LN4",
"6YCG","2020-03-18","2020-11-25","6YCG",
"6YCF","2020-03-18","2020-11-25","6YCF",
"6P9O","2019-06-10","2020-06-10","6P9O",
"6P9W","2019-06-10","2020-06-10","6P9W",
"7S0Z","2021-08-31","2021-09-08","7S0Z",
"6WTS","2020-05-03","2020-07-08","6WTS",
"6W4G","2020-03-10","2020-11-04","6W4G",
"6VK0","2020-01-18","2020-04-29","6VK0",
"6VJZ","2020-01-18","2020-04-29","6VJZ",
"6V3X","2019-11-26","2021-05-26","6V3X",
"6V3Y","2019-11-26","2021-05-26","6V3Y",
"6LHT","2019-12-10","2020-02-05","6LHT",
"6LHA","2019-12-07","2020-02-05","6LHA",
"6LHB","2019-12-07","2020-02-05","6LHB",
"6LHC","2019-12-07","2020-02-05","6LHC",
"6LHQ","2019-12-09","2020-02-05","6LHQ",
"6LHO","2019-12-09","2020-02-05","6LHO",
"6LHP","2019-12-09","2020-02-05","6LHP",
"6LHK","2019-12-09","2020-02-05","6LHK",
"6LHL","2019-12-09","2020-02-05","6LHL",
"6THN","2019-11-20","2020-12-09","6THN",
"6THD","2019-11-19","2020-12-09","6THD",
"7NUN","2021-03-12","2021-05-19","7NUN",
"7NUQ","2021-03-12","2021-05-19","7NUQ",
"7FEI","2021-07-20","2021-09-29","7FEI",
"6T3W","2019-10-11","2020-11-18","6T3W",
"7ML7","2021-04-27","2021-06-09","7ML7",
"6S3A","2019-06-24","2021-01-13","6S3A",
"6ZQU","2020-07-10","2021-01-20","6ZQU",
"6ZJ3","2020-06-27","2020-10-07","6ZJ3",
"6ZCK","2020-06-11","2021-03-17","6ZCK",
"7D3R","2020-09-20","2021-04-14","7D3R",
"6Z6W","2020-05-29","2020-12-30","6Z6W",
"6Z2Q","2020-05-18","2020-09-30","6Z2Q",
"7C9Z","2020-06-08","2020-08-12","7C9Z",
"7C9Y","2020-06-08","2020-08-12","7C9Y",
"7C81","2020-05-28","2020-07-29","7C81",
"7C80","2020-05-28","2020-07-29","7C80",
"6PSZ","2019-07-14","2020-07-15","6PSZ",
"6PSF","2019-07-12","2020-03-11","6PSF",
"6YD7","2020-03-20","2021-02-17","6YD7",
"6YD4","2020-03-20","2021-02-17","6YD4",
"6YD2","2020-03-20","2021-02-17","6YD2",
"6YD3","2020-03-20","2021-02-17","6YD3",
"6PPO","2019-07-08","2020-03-11","6PPO",
"7BG6","2021-01-06","2021-05-19","7BG6",
"7ANK","2020-10-12","2021-06-30","7ANK",
"7A8U","2020-08-31","2021-06-30","7A8U",
"7A8T","2020-08-31","2021-06-30","7A8T",
"7E9G","2021-03-04","2021-06-23","7E9G",
"6RPR","2019-05-14","2020-03-04","6RPR",
"6YQK","2020-04-17","2020-10-14","6YQK",
"6YQI","2020-04-17","2020-10-14","6YQI",
"6YQJ","2020-04-17","2020-10-14","6YQJ",
"6YNR","2020-04-14","2020-10-14","6YNR",
"6YNT","2020-04-14","2020-10-14","6YNT",
"6YNB","2020-04-13","2020-10-14","6YNB",
"6YNC","2020-04-13","2020-10-14","6YNC",
"6YNA","2020-04-13","2020-10-14","6YNA",
"7ABZ","2020-09-09","2021-08-18","7ABZ",
"7AC7","2020-09-10","2021-08-18","7AC7",
"6YHI","2020-03-30","2020-12-09","6YHI",
"6YHF","2020-03-29","2020-12-09","6YHF",
"6YHP","2020-03-30","2020-12-09","6YHP",
"6YHX","2020-03-31","2020-12-09","6YHX",
"5QDC","2017-12-01","2020-06-03","5QDC",
"5QDD","2017-12-01","2020-06-03","5QDD",
"7MYI","2021-05-21","2021-07-21","7MYI",
"7MYR","2021-05-21","2021-07-14","7MYR",
"6JT4","2019-04-08","2020-01-15","6JT4",
"7N66","2021-06-07","2021-10-06","7N66",
"7DBM","2020-10-21","2021-08-04","7DBM",
"7D5A","2020-09-25","2021-03-31","7D5A",
"7D36","2020-09-18","2021-07-28","7D36",
"7D2V","2020-09-17","2021-03-31","7D2V",
"7D2X","2020-09-17","2021-03-31","7D2X",
"7JMS","2020-08-02","2020-10-21","7JMS",
"6TBM","2019-11-01","2020-02-12","6TBM",
"6V7R","2019-12-09","2020-04-01","6V7R",
"6V7S","2019-12-09","2020-04-01","6V7S",
"6V7P","2019-12-09","2020-04-08","6V7P",
"6V7Q","2019-12-09","2020-04-01","6V7Q",
"6TRW","2019-12-19","2021-01-13","6TRW",
"6SNW","2019-08-27","2020-01-15","6SNW",
"6SMA","2019-08-21","2020-04-08","6SMA",
"7N74","2021-06-09","2021-11-10","7N74",
"7DQ1","2020-12-22","2021-05-05","7DQ1",
"7DPZ","2020-12-22","2021-05-05","7DPZ",
"6ZIN","2020-06-26","2021-02-10","6ZIN",
"6ZCL","2020-06-11","2021-03-17","6ZCL",
"7KWO","2020-12-01","2021-03-03","7KWO",
"7CGO","2020-07-01","2021-04-28","7CGO",
"6Z4S","2020-05-25","2021-02-10","6Z4S",
"7BZU","2020-04-28","2020-07-22","7BZU",
"7BZT","2020-04-28","2020-07-22","7BZT",
"6Q0B","2019-08-01","2020-08-05","6Q0B",
"6VU4","2020-02-14","2020-06-17","6VU4",
"6W2T","2020-03-08","2020-04-22","6W2T",
"6W2S","2020-03-08","2020-04-22","6W2S",
"7ARO","2020-10-25","2021-04-07","7ARO",
"7RM5","2021-07-26","2021-09-08","7RM5",
"7ACK","2020-09-11","2021-03-24","7ACK",
"6WKE","2020-04-16","2020-08-26","6WKE",
"6WKD","2020-04-16","2020-08-26","6WKD",
"6M35","2020-03-02","2020-07-15","6M35",
"6LPJ","2020-01-10","2020-11-25","6LPJ",
"6LPK","2020-01-10","2020-11-25","6LPK",
"6LPL","2020-01-11","2020-11-25","6LPL",
"6SP8","2019-08-31","2020-11-18","6SP8",
"6SP5","2019-08-30","2020-11-18","6SP5",
"7EKI","2021-04-05","2021-05-19","7EKI",
"7EKT","2021-04-06","2021-05-19","7EKT",
"7EKP","2021-04-06","2021-05-19","7EKP",
"6JQ2","2019-03-28","2020-04-01","6JQ2",
"6JQ3","2019-03-28","2020-05-06","6JQ3",
"7E9H","2021-03-04","2021-06-23","7E9H",
"6S67","2019-07-02","2020-07-22","6S67",
"6S0Q","2019-06-18","2020-07-15","6S0Q",
"6S0L","2019-06-17","2020-07-15","6S0L",
"7DB5","2020-10-19","2021-03-24","7DB5",
"6QUI","2019-02-27","2020-05-27","6QUI",
"6QUJ","2019-02-27","2020-05-27","6QUJ",
"6ZDV","2020-06-15","2020-09-16","6ZDV",
"6ZDR","2020-06-15","2020-09-16","6ZDR",
"7CQF","2020-08-10","2021-01-06","7CQF",
"7BJ9","2021-01-14","2021-08-25","7BJ9",
"6XN1","2020-07-02","2020-12-02","6XN1",
"6XN0","2020-07-02","2020-12-02","6XN0",
"7C62","2020-05-21","2020-07-08","7C62",
"6XIF","2020-06-19","2020-11-18","6XIF",
"6XID","2020-06-19","2020-11-18","6XID",
"6XIE","2020-06-19","2020-11-18","6XIE",
"6XIB","2020-06-19","2020-11-18","6XIB",
"6XIC","2020-06-19","2020-11-18","6XIC",
"6YAM","2020-03-12","2020-04-08","6YAM",
"7B3J","2020-12-01","2021-01-13","7B3J",
"6W0O","2020-03-02","2021-01-13","6W0O",
"7Q4B","2021-10-30","2021-11-24","7Q4B",
"7Q4M","2021-11-01","2021-11-24","7Q4M",
"6TI6","2019-11-21","2020-07-22","6TI6",
"6TI7","2019-11-21","2020-07-22","6TI7",
"6TI5","2019-11-21","2020-07-22","6TI5",
"6SZF","2019-10-02","2020-10-14","6SZF",
"6YHO","2020-03-30","2020-12-09","6YHO",
"7JXO","2020-08-27","2020-12-09","7JXO",
"7JXN","2020-08-27","2020-12-09","7JXN",
"7ASE","2020-10-27","2021-04-14","7ASE",
"6X8K","2020-06-01","2021-06-02","6X8K",
"6X8I","2020-06-01","2021-06-02","6X8I",
"6LA5","2019-11-12","2020-10-07","6LA5",
"6T57","2019-10-15","2020-11-18","6T57",
"6T52","2019-10-15","2020-11-18","6T52",
"7C9W","2020-06-07","2020-07-29","7C9W",
"7REP","2021-07-13","2021-11-17","7REP",
"6VD9","2019-12-23","2020-06-24","6VD9",
"7NYI","2021-03-22","2021-07-07","7NYI",
"7DG0","2020-11-10","2021-11-17","7DG0",
"6OOI","2019-04-23","2020-01-08","6OOI",
"6O26","2019-02-22","2020-03-04","6O26",
"7A23","2020-08-15","2020-10-28","7A23",
"7A24","2020-08-16","2020-10-28","7A24",
"6VLN","2020-01-24","2020-06-17","6VLN",
"7PER","2021-08-11","2021-10-20","7PER",
"7PEQ","2021-08-11","2021-10-20","7PEQ",
"6KUZ","2019-09-03","2020-07-08","6KUZ",
"7NKG","2021-02-18","2021-05-19","7NKG",
"6SU1","2019-09-12","2020-03-04","6SU1",
"6RJR","2019-04-29","2020-03-11","6RJR",
"6RJN","2019-04-28","2020-03-04","6RJN",
"6ZIJ","2020-06-26","2021-05-05","6ZIJ",
"6ZIP","2020-06-26","2021-05-05","6ZIP",
"7KOQ","2020-11-09","2021-03-17","7KOQ",
"7KOO","2020-11-09","2021-03-17","7KOO",
"7KOX","2020-11-10","2021-03-17","7KOX",
"6XN2","2020-07-02","2020-12-02","6XN2",
"7ADG","2020-09-14","2021-10-06","7ADG",
"6W2I","2020-03-05","2021-03-10","6W2I",
"5RDN","2020-03-24","2020-06-03","5RDN",
"5RDL","2020-03-24","2020-06-03","5RDL",
"5RDJ","2020-03-24","2020-06-03","5RDJ",
"5RDK","2020-03-24","2020-06-03","5RDK",
"5RE3","2020-03-24","2020-06-03","5RE3",
"5RCN","2020-03-24","2020-06-03","5RCN",
"5RCK","2020-03-24","2020-06-03","5RCK",
"5RCI","2020-03-24","2020-06-03","5RCI",
"5RCJ","2020-03-24","2020-06-03","5RCJ",
"5RCG","2020-03-24","2020-06-03","5RCG",
"5RD6","2020-03-24","2020-06-03","5RD6",
"5RCU","2020-03-24","2020-06-03","5RCU",
"5RD5","2020-03-24","2020-06-03","5RD5",
"5RCT","2020-03-24","2020-06-03","5RCT",
"5RD3","2020-03-24","2020-06-03","5RD3",
"5RCR","2020-03-24","2020-06-03","5RCR",
"5RD0","2020-03-24","2020-06-03","5RD0",
"5RCO","2020-03-24","2020-06-03","5RCO",
"5RD1","2020-03-24","2020-06-03","5RD1",
"5RCP","2020-03-24","2020-06-03","5RCP",
"5RCY","2020-03-24","2020-06-03","5RCY",
"5RD8","2020-03-24","2020-06-03","5RD8",
"5RCW","2020-03-24","2020-06-03","5RCW",
"5RDF","2020-03-24","2020-06-03","5RDF",
"5RDD","2020-03-24","2020-06-03","5RDD",
"5RDB","2020-03-24","2020-06-03","5RDB",
"5RDC","2020-03-24","2020-06-03","5RDC",
"5RC5","2020-03-24","2020-06-03","5RC5",
"5RBT","2020-03-24","2020-06-03","5RBT",
"5RC6","2020-03-24","2020-06-03","5RC6",
"5RBU","2020-03-24","2020-06-03","5RBU",
"5RC3","2020-03-24","2020-06-03","5RC3",
"5RBR","2020-03-24","2020-06-03","5RBR",
"5RC4","2020-03-24","2020-06-03","5RC4",
"5RBS","2020-03-24","2020-06-03","5RBS",
"5RC1","2020-03-24","2020-06-03","5RC1",
"5RBP","2020-03-24","2020-06-03","5RBP",
"5RC2","2020-03-24","2020-06-03","5RC2",
"5RBQ","2020-03-24","2020-06-03","5RBQ",
"5RC0","2020-03-24","2020-06-03","5RC0",
"5RBO","2020-03-24","2020-06-03","5RBO",
"5RBZ","2020-03-24","2020-06-03","5RBZ",
"5RC9","2020-03-24","2020-06-03","5RC9",
"5RBX","2020-03-24","2020-06-03","5RBX",
"5RBY","2020-03-24","2020-06-03","5RBY",
"5RC7","2020-03-24","2020-06-03","5RC7",
"5RBV","2020-03-24","2020-06-03","5RBV",
"5RC8","2020-03-24","2020-06-03","5RC8",
"5RBW","2020-03-24","2020-06-03","5RBW",
"5RCE","2020-03-24","2020-06-03","5RCE",
"5RCF","2020-03-24","2020-06-03","5RCF",
"5RCC","2020-03-24","2020-06-03","5RCC",
"5RCD","2020-03-24","2020-06-03","5RCD",
"5RCA","2020-03-24","2020-06-03","5RCA",
"5RCB","2020-03-24","2020-06-03","5RCB",
"6UBE","2019-09-11","2020-09-16","6UBE",
"6U9L","2019-09-09","2020-09-16","6U9L",
"5QBM","2017-08-04","2020-04-22","5QBM",
"5QBN","2017-08-04","2020-04-22","5QBN",
"5QBL","2017-08-04","2020-04-22","5QBL",
"5QBI","2017-08-04","2020-04-22","5QBI",
"5QBJ","2017-08-04","2020-04-22","5QBJ",
"5QBG","2017-08-04","2020-04-22","5QBG",
"5QBH","2017-08-04","2020-04-22","5QBH",
"5QBT","2017-08-04","2020-04-22","5QBT",
"5QBQ","2017-08-04","2020-04-22","5QBQ",
"5QBR","2017-08-04","2020-04-22","5QBR",
"5QBO","2017-08-04","2020-04-22","5QBO",
"5QBP","2017-08-04","2020-04-22","5QBP",
"5QB5","2017-08-04","2020-04-22","5QB5",
"5QB6","2017-08-04","2020-04-22","5QB6",
"5QB9","2017-08-04","2020-04-22","5QB9",
"5QB7","2017-08-04","2020-04-22","5QB7",
"5QB8","2017-08-04","2020-04-22","5QB8",
"5QBE","2017-08-04","2020-04-22","5QBE",
"5QBF","2017-08-04","2020-04-22","5QBF",
"5QBC","2017-08-04","2020-04-22","5QBC",
"5QBD","2017-08-04","2020-04-22","5QBD",
"5QBA","2017-08-04","2020-04-22","5QBA",
"5QBB","2017-08-04","2020-04-22","5QBB",
"6JXU","2019-04-25","2020-02-05","6JXU",
"6JXV","2019-04-25","2020-02-05","6JXV",
"6SCV","2019-07-25","2020-08-26","6SCV",
"6RSV","2019-05-22","2020-07-08","6RSV",
"6RON","2019-05-13","2020-07-08","6RON",
"6ZQ2","2020-07-09","2021-07-21","6ZQ2",
"6QIH","2019-01-18","2020-02-05","6QIH",
"6YMS","2020-04-09","2021-04-21","6YMS",
"7BSA","2020-03-30","2020-08-26","7BSA",
"6YAN","2020-03-12","2020-04-08","6YAN",
"7JWX","2020-08-26","2021-08-04","7JWX",
"6XOH","2020-07-07","2021-03-24","6XOH",
"6XOI","2020-07-07","2021-03-24","6XOI",
"6XOG","2020-07-07","2021-03-10","6XOG",
"6YBD","2020-03-16","2020-09-16","6YBD",
"7B3K","2020-12-01","2021-01-13","7B3K",
"6WQC","2020-04-28","2021-11-10","6WQC",
"7RBW","2021-07-06","2021-11-24","7RBW",
"6X1H","2020-05-18","2020-11-25","6X1H",
"6WKK","2020-04-16","2020-06-10","6WKK",
"6O8N","2019-03-11","2020-04-01","6O8N",
"7A68","2020-08-25","2020-10-21","7A68",
"6VLQ","2020-01-24","2020-10-14","6VLQ",
"6VEH","2020-01-02","2020-08-05","6VEH",
"6EBC","2018-08-06","2020-02-12","6EBC",
"6VD8","2019-12-23","2020-06-24","6VD8",
"6VDA","2019-12-23","2020-06-24","6VDA",
"6UPS","2019-10-18","2020-04-01","6UPS",
"6UCR","2019-09-17","2020-05-13","6UCR",
"6M34","2020-03-02","2021-02-03","6M34",
"6M31","2020-03-02","2021-02-03","6M31",
"6U8T","2019-09-05","2020-09-09","6U8T",
"6TRE","2019-12-18","2020-03-18","6TRE",
"7NSD","2021-03-05","2021-06-02","7NSD",
"6SV5","2019-09-17","2020-07-22","6SV5",
"7ESB","2021-05-09","2021-11-03","7ESB",
"6K9N","2019-06-17","2020-06-24","6K9N",
"6SHW","2019-08-08","2020-11-18","6SHW",
"7MSU","2021-05-12","2021-06-16","7MSU",
"6RVU","2019-06-01","2020-07-15","6RVU",
"6ZZM","2020-08-04","2021-08-18","6ZZM",
"6ZZK","2020-08-04","2021-08-18","6ZZK",
"7LMN","2021-02-05","2021-05-19","7LMN",
"7LMP","2021-02-05","2021-05-19","7LMP",
"7LMO","2021-02-05","2021-05-19","7LMO",
"7LMR","2021-02-05","2021-05-19","7LMR",
"7LMQ","2021-02-05","2021-05-19","7LMQ",
"6YU7","2020-04-25","2020-07-15","6YU7",
"6YU5","2020-04-25","2020-07-15","6YU5",
"7CG7","2020-06-30","2021-04-28","7CG7",
"7KPP","2020-11-12","2020-11-25","7KPP",
"7KMM","2020-11-03","2021-05-26","7KMM",
"7BWL","2020-04-14","2020-12-02","7BWL",
"7C4F","2020-05-16","2021-05-19","7C4F",
"7BK8","2021-01-15","2021-07-21","7BK8",
"7JUJ","2020-08-19","2021-08-25","7JUJ",
"7R7U","2021-06-25","2021-08-04","7R7U",
"6UPU","2019-10-18","2020-04-01","6UPU",
"7P52","2021-07-13","2021-10-06","7P52",
"6LNI","2019-12-30","2020-06-10","6LNI",
"6KBE","2019-06-24","2020-06-24","6KBE",
"7F49","2021-06-18","2021-07-07","7F49",
"6YAL","2020-03-12","2020-04-08","6YAL",
"7BP9","2020-03-21","2021-03-31","7BP9",
"7BP8","2020-03-21","2021-03-31","7BP8",
"7BPB","2020-03-22","2021-03-31","7BPB",
"7BPA","2020-03-21","2021-03-31","7BPA",
"7K57","2020-09-16","2021-10-13","7K57",
"7K56","2020-09-16","2021-10-13","7K56",
"7K59","2020-09-16","2021-10-13","7K59",
"6XKR","2020-06-27","2020-09-09","6XKR",
"7B0Z","2020-11-23","2021-11-03","7B0Z",
"7B0V","2020-11-23","2021-11-03","7B0V",
"6X8V","2020-06-02","2020-12-23","6X8V",
"6LS4","2020-01-17","2021-01-20","6LS4",
"6THT","2019-11-21","2020-04-15","6THT",
"7MGE","2021-04-12","2021-06-23","7MGE",
"7MBX","2021-04-01","2021-05-26","7MBX",
"6RKF","2019-04-30","2020-03-11","6RKF",
"6YTT","2020-04-24","2020-11-04","6YTT",
"6YUA","2020-04-26","2020-11-04","6YUA",
"6YP7","2020-04-15","2020-11-25","6YP7",
"6SIU","2019-08-12","2020-03-18","6SIU",
"7JLV","2020-07-30","2020-12-02","7JLV",
"7AYR","2020-11-13","2021-06-30","7AYR",
"6P9J","2019-06-10","2020-06-17","6P9J",
"6XHJ","2020-06-18","2021-03-17","6XHJ",
"6P5U","2019-05-31","2020-04-08","6P5U",
"7ASL","2020-10-27","2021-06-23","7ASL",
"7ASH","2020-10-27","2021-06-23","7ASH",
"7S3U","2021-09-08","2021-09-22","7S3U",
"7S42","2021-09-08","2021-09-22","7S42",
"7S41","2021-09-08","2021-09-22","7S41",
"7S43","2021-09-08","2021-09-22","7S43",
"7AM8","2020-10-08","2021-02-17","7AM8",
"7AM5","2020-10-08","2021-02-17","7AM5",
"7ABR","2020-09-08","2021-10-06","7ABR",
"7RAK","2021-07-01","2021-08-11","7RAK",
"6WN0","2020-04-22","2020-05-13","6WN0",
"6WKB","2020-04-15","2021-04-21","6WKB",
"7A3J","2020-08-18","2021-06-30","7A3J",
"6O1Y","2019-02-22","2020-02-26","6O1Y",
"7A3K","2020-08-18","2021-07-07","7A3K",
"6WB4","2020-03-26","2021-04-21","6WB4",
"7A3I","2020-08-18","2021-06-30","7A3I",
"7A0Z","2020-08-11","2021-04-21","7A0Z",
"6W8T","2020-03-21","2020-05-20","6W8T",
"6W8R","2020-03-21","2020-05-20","6W8R",
"6W8S","2020-03-21","2020-05-20","6W8S",
"6VR3","2020-02-06","2021-06-02","6VR3",
"6VR2","2020-02-06","2021-06-02","6VR2",
"6VOU","2020-01-31","2021-06-02","6VOU",
"5BKH","2021-03-19","2021-08-11","5BKH",
"6VE4","2019-12-28","2020-12-23","6VE4",
"6VE2","2019-12-28","2020-12-23","6VE2",
"6VE3","2019-12-28","2020-12-23","6VE3",
"6VCW","2019-12-23","2020-02-26","6VCW",
"6V9Z","2019-12-16","2020-01-22","6V9Z",
"6V7L","2019-12-08","2020-02-19","6V7L",
"7PBW","2021-08-02","2021-11-24","7PBW",
"6LTV","2020-01-23","2020-10-21","6LTV",
"6LTW","2020-01-23","2020-10-21","6LTW",
"7OUP","2021-06-12","2021-08-11","7OUP",
"6M20","2020-02-26","2020-09-09","6M20",
"6LN3","2019-12-28","2020-04-22","6LN3",
"6TRX","2019-12-19","2021-01-13","6TRX",
"6L7J","2019-11-01","2020-11-04","6L7J",
"6KTQ","2019-08-28","2020-09-02","6KTQ",
"7O82","2021-04-14","2021-09-08","7O82",
"7NPT","2021-02-28","2021-05-26","7NPT",
"6KM8","2019-07-31","2020-02-12","6KM8",
"6KKK","2019-07-26","2020-07-29","6KKK",
"6KKL","2019-07-26","2020-07-29","6KKL",
"6KKI","2019-07-25","2020-07-29","6KKI",
"6KKJ","2019-07-25","2020-07-29","6KKJ",
"6KEV","2019-07-05","2020-05-13","6KEV",
"7ESY","2021-05-12","2021-11-10","7ESY",
"7F3T","2021-06-17","2021-06-30","7F3T",
"6JYM","2019-04-26","2020-04-29","6JYM",
"6K3C","2019-05-17","2020-04-29","6K3C",
"7VF0","2021-09-10","2021-11-10","7VF0",
"6RWG","2019-06-05","2020-05-20","6RWG",
"6S83","2019-07-08","2020-02-05","6S83",
"6JFO","2019-02-11","2020-02-12","6JFO",
"6JBP","2019-01-26","2020-01-29","6JBP",
"6RM2","2019-05-04","2020-06-03","6RM2",
"7DKB","2020-11-23","2021-11-03","7DKB",
"7M1T","2021-03-15","2021-06-16","7M1T",
"7LOO","2021-02-10","2021-09-15","7LOO",
"7LOW","2021-02-10","2021-03-31","7LOW",
"7LOZ","2021-02-11","2021-03-31","7LOZ",
"7LNN","2021-02-08","2021-03-31","7LNN",
"7LO2","2021-02-09","2021-03-31","7LO2",
"7LKN","2021-02-02","2021-08-11","7LKN",
"7LKO","2021-02-02","2021-08-11","7LKO",
"7LL3","2021-02-03","2021-03-31","7LL3",
"7LJL","2021-01-29","2021-06-02","7LJL",
"7LJF","2021-01-29","2021-05-05","7LJF",
"6R81","2019-03-30","2020-05-06","6R81",
"7CW5","2020-08-27","2020-10-07","7CW5",
"7D84","2020-10-07","2021-05-19","7D84",
"6R72","2019-03-28","2020-05-06","6R72",
"7LG5","2021-01-19","2021-08-18","7LG5",
"7LGM","2021-01-20","2021-08-18","7LGM",
"7LDU","2021-01-14","2021-09-01","7LDU",
"7LDT","2021-01-14","2021-09-01","7LDT",
"7CSI","2020-08-14","2021-06-23","7CSI",
"7CSJ","2020-08-14","2021-06-23","7CSJ",
"7D4U","2020-09-24","2021-03-17","7D4U",
"7LD2","2021-01-12","2021-09-01","7LD2",
